,company,date,title,salary,All_Sectors,Accounting & Finance Jobs,Admin Jobs,Charity & Voluntary Jobs,Consultancy Jobs,Creative & Design Jobs,Customer Services Jobs,Domestic help & Cleaning Jobs,"Energy, Oil & Gas Jobs",Engineering Jobs,HR & Recruitment Jobs,Healthcare & Nursing Jobs,Hospitality & Catering Jobs,IT Jobs,Legal Jobs,Logistics & Warehouse Jobs,Maintenance Jobs,Manufacturing Jobs,Other/General Jobs,"PR, Advertising & Marketing Jobs",Property Jobs,Retail Jobs,Sales Jobs,Scientific & QA Jobs,Social work Jobs,Teaching Jobs,Trade & Construction Jobs,Travel Jobs,Unknown
406,Kaiser Permanente   Southern California,2019-01-01,Adult Psychiatrist Per Diem Opportunity,0,Healthcare & Nursing Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,Ascent Paradigm Marketing,2019-01-01,Customer Service & Sales Associate,0,Customer Services Jobs,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,Ascent Paradigm Marketing,2019-01-01,College Graduates-Entry Level Marketing Assistant Needed,0,"PR, Advertising & Marketing Jobs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
409,ICAN B,2019-01-01,Behavior Technician,0,Other/General Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
410,CyberCoders,2019-01-01,UI/UX Developer,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
411,Hertz Rent a Car,2019-01-01,Finance Insurance Manager,0,Other/General Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
412,Starbucks,2019-01-01,"district manager, Licensed Stores - Ventura County, CA",0,Admin Jobs,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413,"County of Ventura, CA",2019-01-01,Senior Registered Nurse - Mental Health Acute Care,0,Healthcare & Nursing Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,"County of Ventura, CA",2019-01-01,Registered Nurse/Senior Registered Nurse-Mental Health,0,Healthcare & Nursing Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415,AT&T,2019-01-01,Bilingual Spanish Retail Sales Consultant,0,Retail Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
416,HouseKeeper,2019-01-01,"Housekeeper Wanted - Ventura, California Domestic Posting",0,Domestic help & Cleaning Jobs,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417,Merchandise Management Company,2019-01-01,Merchandiser - Retail,0,Retail Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
418,Stone West,2019-01-01,Receptionist,0,Admin Jobs,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
419,California Newspaper Services,2019-01-01,Deputy Chief Information Officer – Technical Services,0,Admin Jobs,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,FireSeeds,2019-01-01,General Manager,0,Consultancy Jobs,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421,Accountemps,2019-01-01,Bookkeeper,0,Accounting & Finance Jobs,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,Accountemps,2019-01-01,Financial Analyst,0,Accounting & Finance Jobs,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424,Accountemps,2019-01-01,Full Charge Bookkeeper,0,Accounting & Finance Jobs,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425,Accountemps,2019-01-01,Accounting Clerk,0,Accounting & Finance Jobs,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426,OfficeTeam,2019-01-01,Office Manager,0,Admin Jobs,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427,Accountemps,2019-01-01,Accounts Receivable Clerk,0,Accounting & Finance Jobs,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428,OfficeTeam,2019-01-01,Executive Assistant,0,Admin Jobs,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429,OfficeTeam,2019-01-01,Data Entry Clerk,0,Admin Jobs,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430,Premier Physical Therapy & Associates Inc,2019-01-01,Clinical Director - Physical Therapist,0,Healthcare & Nursing Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431,ClarionDoor,2019-01-01,Product Architect - Lead Devleloper,0,IT Jobs,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432,*Domestic Linen Supply and Laundry Company,2019-01-01,Route Sales Representative/Driver,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
433,"City of Ventura, CA",2019-01-01,Accountant I/II,0,Accounting & Finance Jobs,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434,Pacific Dental Services,2019-01-01,Associate Dentist,0,Healthcare & Nursing Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435,Aerotek,2019-01-01,Part Time Catering Associate & Cafe Associate,0,Hospitality & Catering Jobs,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436,Swift Transportation,2019-01-01,Experienced CDL-A Truck Drivers,0,Logistics & Warehouse Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
437,CoverPro,2019-01-01,Installer / Service Technician,0,Trade & Construction Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
438,Beacon Resources,2019-01-01,Staff Accountant - LAVR,0,Accounting & Finance Jobs,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439,Zentech Consulting,2019-01-01,Media Sales Consultant,0,Sales Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
442,OfficeTeam,2019-01-01,Data Entry Specialist,0,IT Jobs,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444,Aerotek,2019-01-01,Food Service Worker,0,Hospitality & Catering Jobs,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445,Care.com,2019-01-01,Hands-on Care Needed For My Mother In Ventura,0,Social work Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
446,GLOBAL TEL*LINK CORPORATION,2019-01-01,Site Administrator Technician,0,IT Jobs,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447,System Pavers,2019-01-01,Project Manager,0,Trade & Construction Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
448,Universal Services of America,2019-01-01,Night Shift Supervisor - SCC  $17.35 Must Have Exp,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
449,Allied Universal Security,2019-01-01,Night Shift Supervisor - SCC  $17.35 Must Have Exp,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
450,Allied Universal Security,2019-01-01,Allied Universal Security Shift Supervisor,0,Other/General Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
451,Allied Universal Security,2019-01-01,Security Rover- Must have Flexibility $14.30/hr,0,Other/General Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
452,Universal Services of America,2019-01-01,Security Officer - Dispatcher - SCC  $15.80,0,Other/General Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
453,Universal Services of America,2019-01-01,Security Officer - Hospital Environment in Ventura,0,Other/General Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
454,Universal Services of America,2019-01-01,Security Officer - FT Rovers- Must have Flexibility $14.30/hr,0,Other/General Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
457,CyberCoders,2019-01-01,UI/UX Developer,0,IT Jobs,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
459,City of Simi Valley,2019-01-01,Deputy Public Works Director (Waterworks),0,Admin Jobs,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460,Clinicas del Camino Real,2019-01-01,Physician Assistant,0,Healthcare & Nursing Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461,Pizza Hut,2019-01-01,Shift Manager,0,Retail Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
462,Help Unlimited powered by Honor,2019-01-01,Hiring WEEKEND CAREGIVER - Grow Your Career,0,Healthcare & Nursing Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463,Jackson Therapy Partners,2019-01-01,Occupational Therapist (OT) Travel Job,0,Healthcare & Nursing Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464,Help Unlimited powered by Honor,2019-01-01,Certified Nursing Assistant Needed,0,Healthcare & Nursing Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465,MARTEN,2019-01-01,"Team CDL Trucking Jobs - HOME WEEKLY & Earn up to $72,000/yr. each",0,Logistics & Warehouse Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
467,Inflatable Boat Specialists,2019-01-01,Marine Mechanic,0,Other/General Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
468,"Investment Concepts, Inc.",2019-01-01,Property Manager,0,Property Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
469,Kelly Mobile Services,2019-01-01,TRUCK DRIVER,0,Logistics & Warehouse Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
470,Coastal Solar,2019-01-01,Solar PV Installer,0,Trade & Construction Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
471,Event Staff Solutions LLC,2019-01-01,Event Server,0,Hospitality & Catering Jobs,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472,Event Staff Solutions LLC,2019-01-01,Event Bartender,0,Hospitality & Catering Jobs,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473,Stonemark Construction Management,2019-01-01,Project Coordinator,0,Trade & Construction Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
474,Tried & True Tutoring,2019-01-01,ACT and SAT Classroom Teachers and One-on-One Tutors Wanted,0,Teaching Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
475,Gerrish Stanley Group,2019-01-01,In Home Sales With Leads $75K-$300K,0,Sales Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
476,IMMEDIATE HIRE,2019-01-01,Sports Minded Customer Service Representative,0,Retail Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
477,Innovative Premier Marketing,2019-01-01,Paid Training Retail Sales Associate,0,Retail Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
478,Rapid Expansion   Hiring Immediately!,2019-01-01,Retail - Full Time / Part Time / Seasonal - HOURLY  BONUS,0,Retail Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
479,Rapid Expansion   Hiring Immediately!,2019-01-01,Hospitality Representative - Customer Service  Sales,0,Hospitality & Catering Jobs,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480,Missing Link Recruiting,2019-01-01,Commercial HVAC Technician,0,Trade & Construction Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
481,Pizza Hut,2019-01-01,Delivery Driver,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
482,"Titan Technologies, Inc.",2019-01-01,SAP Senior Business Analyst,0,IT Jobs,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,"Login Consulting Services, Inc",2019-01-01,Web Applications Security Developer / Analyst,0,IT Jobs,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,Marcus & Millichap,2019-01-01,Junior Commercial Loan Originator - Ventura,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
485,Marcus & Millichap,2019-01-01,Commercial Real Estate Investment Sales Agent - Ventura,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
486,SAS Retail Services,2019-01-01,"Retail Merchandisers. Mon - Fri, W/ PT Benefits. 4am start, hours vary",0,Retail Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
487,VENTURA URGENT CARE CENTER,2019-01-01,Physician (Board Certified) Medical Director of an Urgent Care Clinic,0,Healthcare & Nursing Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
488,Hawthorn Senior Living,2019-01-01,Caregivers,0,Healthcare & Nursing Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
489,Oneida Total Integrated Enterprises,2019-01-01,Project Analyst,0,Accounting & Finance Jobs,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490,LKQ Corp,2019-01-01,Outside Sales Representative,0,Sales Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
491,UBER,2019-01-01,Uber Driver - Partner with us,0,Other/General Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
492,Uber,2019-01-01,Uber Full Time Driver - Independent Contractor,0,Other/General Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
493,Uber,2019-01-01,Uber Driver Partner - Supplement Your Night Income,0,Other/General Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
494,UBER,2019-01-01,Customer Service Alternative - Drive with Uber,0,Other/General Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
495,UBER,2019-01-01,Uber Driver Partner - Supplement Your Cashier Income,0,Other/General Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
496,Uber,2019-01-01,Earn on Your Schedule - Drive with Uber,0,Other/General Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
497,Uber,2019-01-01,Become an Uber Driver and Earn Tips,0,Other/General Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
498,Uber,2019-01-01,Get Your Side Hustle On - Uber Driver Partner,0,Other/General Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
499,Uber,2019-01-01,Driver - Independent Contractor,0,Other/General Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
500,Uber,2019-01-01,Boost your earnings with tips. Drive with Uber.,0,Other/General Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
501,Uber,2019-01-01,Drive & Earn when You Want,0,Other/General Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
502,Uber,2019-01-01,Seasonal Gig - Drive with Uber,0,Other/General Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
503,Uber,2019-01-01,Flexible Winter Schedule - Drive with Uber,0,Other/General Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
504,Uber,2019-01-01,Uber Driver - Independent Contractor,0,Other/General Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
505,Uber,2019-01-01,Uber Driver Partner - Get Paid Instantly,0,Other/General Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
506,Uber,2019-01-01,Want to earn extra money? Drive with Uber,0,Other/General Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
507,Uber,2019-01-01,Seasonal Uber Driver Partner,0,Other/General Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
508,Uber,2019-01-01,Drive on Your Schedule,0,Other/General Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
509,Uber,2019-01-01,Uber Driver Partner - Sign up. Drive. Earn,0,Other/General Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
510,Uber,2019-01-01,Uber Driver Partner (Pick your own hours),0,Other/General Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
511,Uber,2019-01-01,Uber Driver Partner - Full Time,0,Other/General Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
512,Uber,2019-01-01,Early Bird Schedule - Uber Driver Partner,0,Other/General Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
513,Uber,2019-01-01,Independent Contractor - Uber Partner Driver,0,Other/General Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
514,Uber,2019-01-01,Uber Driver Partner - Earn extra with your car,0,Other/General Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
515,Uber,2019-01-01,Need extra cash? Drive with Uber and earn tips,0,Other/General Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
516,Uber,2019-01-01,Uber Driver Partner - Supplement Your Assistant Income,0,Other/General Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
517,Uber,2019-01-01,Uber Driver Partner - Supplement Your Front Desk Income,0,Other/General Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
518,Uber,2019-01-01,Uber Driver Partner - Supplement Your Secretary Income,0,Other/General Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
519,Uber,2019-01-01,Driver Partner - Uber,0,Other/General Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
520,Uber,2019-01-01,Uber Driver Partner - Supplement your Income,0,Other/General Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
521,Uber,2019-01-01,Work in Customer Service? Earn Extra Cash,0,Other/General Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
522,Uber,2019-01-01,Part Time - Uber Partner Driver,0,Other/General Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
523,Uber,2019-01-01,Uber Driver Partner - Ready to make money?,0,Other/General Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
524,Uber,2019-01-01,Uber Driver Partner - Turn extra time into cash,0,Other/General Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
525,Uber,2019-01-01,Seasonal Driving Opportunity,0,Other/General Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
526,Uber,2019-01-01,Uber Driving Partner,0,Other/General Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
527,Uber,2019-01-01,Uber Driver Partner - Supplement Your Truck Driver Income,0,Other/General Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
528,Uber,2019-01-01,Uber Driver Partner - Supplement Your Manufacturing Income,0,Other/General Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
529,Uber,2019-01-01,Flexible Work for Retirement - Uber Driver Partner,0,Other/General Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
530,Uber,2019-01-01,Uber Driver Partner (Flexible Hours),0,Other/General Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
531,Uber,2019-01-01,Uber Driver Partner - Get Paid Weekly,0,Other/General Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
532,Uber,2019-01-01,Uber Driver Partner - Earn money on your schedule,0,Other/General Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
533,Uber,2019-01-01,Uber Driver Partner - Supplement Your Full Time Income,0,Other/General Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
534,Uber,2019-01-01,Work for Weekend Cash - Drive with Uber,0,Other/General Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
535,Uber,2019-01-01,Uber Driver Partner - Seasonal Work,0,Other/General Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
536,Uber,2019-01-01,Part Time Driver with Uber,0,Other/General Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
537,Uber,2019-01-01,Uber Driver Partner - Earn in your free time,0,Other/General Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
538,Uber,2019-01-01,Uber Driver Partner - Supplement Your Part Time Income,0,Other/General Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
539,Uber,2019-01-01,Uber Driver Partner (Full Time Independent Contractor),0,Other/General Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
540,Uber,2019-01-01,Driver,0,Other/General Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
541,Uber,2019-01-01,Great Customer Service - Drive with Uber,0,Other/General Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
542,Uber,2019-01-01,Uber Driver Partner - Want to choose your hours?,0,Other/General Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
543,Uber,2019-01-01,Uber Driving Partner (Choose your own hours),0,Other/General Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
544,Uber,2019-01-01,Driver - Earn from a car,0,Other/General Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
545,Uber,2019-01-01,Uber Driver Partner - Supplement Your Customer Service Income,0,Other/General Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
546,Uber,2019-01-01,Bilingual Uber Driver Partner (English/Spanish),0,Other/General Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
547,Uber,2019-01-01,Boost your Customer Service Income - Become an Uber Driver,0,Other/General Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
548,Uber,2019-01-01,Driver - Supplement your Income,0,Other/General Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
